2014.12.19 11:45,1.22709,1.22808,1.22707,1.22734,1451
2014.12.19 12:00,1.22734,1.22859,1.22714,1.22793,1684
2014.12.19 12:15,1.22792,1.22837,1.22754,1.22754,1556
2014.12.19 12:30,1.22753,1.22791,1.22676,1.22686,1449
2014.12.19 12:45,1.22687,1.22702,1.22594,1.22602,1938
2014.12.19 13:00,1.22602,1.22628,1.22522,1.22607,1330
2014.12.19 13:15,1.22606,1.22700,1.22576,1.22673,1479
2014.12.19 13:30,1.22674,1.22716,1.22649,1.22715,1231
2014.12.19 13:45,1.22717,1.22734,1.22620,1.22624,1396
2014.12.19 14:00,1.22622,1.22686,1.22589,1.22686,1278
2014.12.19 14:15,1.22689,1.22723,1.22657,1.22677,945
2014.12.19 14:30,1.22679,1.22834,1.22676,1.22773,1415
2014.12.19 14:45,1.22773,1.22813,1.22742,1.22775,1093
2014.12.19 15:00,1.22774,1.22814,1.22732,1.22780,1591
2014.12.19 15:15,1.22780,1.22859,1.22770,1.22819,1417
2014.12.19 15:30,1.22835,1.22953,1.22820,1.22920,1903
2014.12.19 15:45,1.22920,1.22940,1.22889,1.22920,1863
2014.12.19 16:00,1.22918,1.22938,1.22829,1.22839,1664
2014.12.19 16:15,1.22839,1.22854,1.22810,1.22849,1602
2014.12.19 16:30,1.22849,1.22922,1.22847,1.22907,2048
2014.12.19 16:45,1.22908,1.23012,1.22864,1.22867,2275
2014.12.19 17:00,1.22864,1.22875,1.22585,1.22601,2182
2014.12.19 17:15,1.22601,1.22697,1.22600,1.22641,2122
2014.12.19 17:30,1.22642,1.22709,1.22641,1.22705,1594
2014.12.19 17:45,1.22705,1.22738,1.22605,1.22611,1778
2014.12.19 18:00,1.22612,1.22639,1.22323,1.22483,3148
2014.12.19 18:15,1.22484,1.22513,1.22409,1.22463,1977
2014.12.19 18:30,1.22463,1.22477,1.22212,1.22323,3041
2014.12.19 18:45,1.22320,1.22350,1.22205,1.22322,2568
2014.12.19 19:00,1.22325,1.22390,1.22263,1.22281,1887
2014.12.19 19:15,1.22280,1.22353,1.22260,1.22324,1183
2014.12.19 19:30,1.22326,1.22365,1.22311,1.22346,982
2014.12.19 19:45,1.22350,1.22414,1.22325,1.22394,949
2014.12.19 20:00,1.22393,1.22407,1.22294,1.22302,1113
2014.12.19 20:15,1.22303,1.22303,1.22234,1.22254,598
2014.12.19 20:30,1.22255,1.22300,1.22252,1.22278,762
2014.12.19 20:45,1.22278,1.22289,1.22240,1.22245,571
2014.12.19 21:00,1.22246,1.22307,1.22244,1.22258,530
2014.12.19 21:15,1.22258,1.22276,1.22186,1.22227,748
2014.12.19 21:30,1.22227,1.22277,1.22216,1.22236,687
2014.12.19 21:45,1.22235,1.22271,1.22223,1.22254,551
2014.12.19 22:00,1.22254,1.22256,1.22216,1.22236,566
2014.12.19 22:15,1.22232,1.22243,1.22218,1.22236,420
2014.12.19 22:30,1.22238,1.22257,1.22238,1.22256,375
2014.12.19 22:45,1.22258,1.22279,1.22237,1.22255,673
2014.12.19 23:00,1.22255,1.22300,1.22249,1.22269,458
2014.12.19 23:15,1.22270,1.22327,1.22269,1.22324,378
2014.12.19 23:30,1.22324,1.22339,1.22264,1.22268,432
2014.12.19 23:45,1.22267,1.22301,1.22250,1.22271,674
2014.12.22 00:00,1.22223,1.22241,1.22215,1.22237,144
2014.12.22 00:15,1.22241,1.22241,1.22209,1.22223,111
2014.12.22 00:30,1.22223,1.22230,1.22205,1.22208,202
2014.12.22 00:45,1.22205,1.22209,1.22193,1.22196,68
2014.12.22 01:00,1.22197,1.22204,1.22191,1.22191,232
2014.12.22 01:15,1.22194,1.22207,1.22192,1.22195,152
2014.12.22 01:30,1.22196,1.22230,1.22194,1.22202,286
2014.12.22 01:45,1.22203,1.22255,1.22196,1.22235,326
